(2015, 5, 19, 19, 5, 8, -66.191299, 79.75827, 2, 24.241255, 25.061798, 16.770967)
(2015, 5, 19, 19, 5, 8, -66.242798, 79.791573, 2, 20.446777, 21.239719, 12.929365)
(2015, 5, 19, 19, 5, 8, -66.294121, 79.826553, 2, 25.560354, 26.573105, 28.929457)
(2015, 5, 19, 19, 5, 10, -63.980721, 80.042213, 2, 29.888912, 30.965668, 17.441002)
(2015, 5, 19, 19, 5, 10, -64.032288, 80.012772, 2, 28.13415, 29.343544, 14.434902)
(2015, 5, 19, 19, 5, 10, -64.084, 79.984642, 2, 23.092779, 24.10158, 12.705986)
